split,physical_perturbation_profile,seed_block,material,peak_sum_hematite,peak_sum_magnetite,peak_sum_ilmenite,peak_sum_goethite,peak_sum_siderite,peak_sum_rutile,diffraction_window_hematite_unique_sum,diffraction_window_magnetite_unique_sum,diffraction_window_all_peaks_sum,hematite_minus_ilmenite_peak_sum,magnetite_minus_ilmenite_peak_sum
train,calibration_shift_train_neg,tr_hn_002,Goethite,0.2965,0.31437499999999996,0.29174999999999995,0.6179999999999999,0.259375,0.23175000000000004,0.0,0.0,0.666625,0.004750000000000032,0.022625000000000006
train,calibration_shift_train_neg,tr_hn_002,Hematite,0.488125,0.31975,0.45999999999999996,0.535875,0.330375,0.298625,0.0,0.005875,0.670875,0.02812500000000001,-0.14024999999999999
train,calibration_shift_train_neg,tr_hn_002,Ilmenite,0.434625,0.281,0.475375,0.46375,0.391625,0.258,0.0,0.000875,0.675125,-0.04075000000000001,-0.19437499999999996
train,calibration_shift_train_neg,tr_hn_002,Magnetite,0.403875,0.500875,0.365375,0.513625,0.203375,0.38387499999999997,0.0,0.017875000000000002,0.6547499999999999,0.03849999999999998,0.13549999999999995
train,calibration_shift_train_neg,tr_hn_002,Rutile,0.27699999999999997,0.29724999999999996,0.27549999999999997,0.38525,0.29000000000000004,0.49049999999999994,0.0,0.00025,0.666875,0.0015000000000000013,0.02174999999999999
train,calibration_shift_train_neg,tr_hn_002,Siderite,0.305125,0.22012500000000002,0.35550000000000004,0.3425,0.50725,0.22475,0.0,0.000125,0.679,-0.05037500000000006,-0.13537500000000002
train,calibration_shift_train_neg,tr_hn_003,Goethite,0.276625,0.3065,0.28400000000000003,0.612625,0.264375,0.22137500000000002,0.0,0.0,0.660375,-0.00737500000000002,0.022499999999999964
train,calibration_shift_train_neg,tr_hn_003,Hematite,0.49575,0.3238749999999999,0.46675,0.531375,0.33162500000000006,0.30037499999999995,0.0,0.0027500000000000003,0.6725000000000001,0.029000000000000026,-0.14287500000000009
train,calibration_shift_train_neg,tr_hn_003,Ilmenite,0.432125,0.284625,0.47324999999999995,0.46862499999999996,0.38225,0.259375,0.0,0.00075,0.67675,-0.04112499999999997,-0.18862499999999993
train,calibration_shift_train_neg,tr_hn_003,Magnetite,0.41837499999999994,0.5165,0.37937499999999996,0.5367500000000001,0.204625,0.37949999999999995,0.0,0.01425,0.65475,0.03899999999999998,0.137125
train,calibration_shift_train_neg,tr_hn_003,Rutile,0.281625,0.31262499999999993,0.28099999999999997,0.409625,0.26725,0.504375,0.0,0.0005,0.668625,0.0006250000000000422,0.03162499999999996
train,calibration_shift_train_neg,tr_hn_003,Siderite,0.301125,0.208625,0.365875,0.3325,0.542125,0.20550000000000002,0.0,0.00025,0.6795,-0.06475000000000003,-0.15725
train,calibration_shift_train_pos,tr_hn_001,Goethite,0.277625,0.313125,0.27749999999999997,0.61275,0.24700000000000005,0.238375,0.0,0.0,0.6579999999999999,0.00012500000000004174,0.03562500000000002
train,calibration_shift_train_pos,tr_hn_001,Hematite,0.491625,0.32337499999999997,0.44587499999999997,0.5365,0.3365,0.29637499999999994,0.0,0.005,0.664125,0.04575000000000001,-0.1225
train,calibration_shift_train_pos,tr_hn_001,Ilmenite,0.451125,0.28437499999999993,0.4639999999999999,0.49487499999999995,0.38112499999999994,0.27649999999999997,0.0,0.00075,0.669625,-0.012874999999999914,-0.17962499999999998
train,calibration_shift_train_pos,tr_hn_001,Magnetite,0.38212499999999994,0.5037499999999999,0.33499999999999996,0.5193749999999999,0.194875,0.38699999999999996,0.0,0.0185,0.647375,0.04712499999999997,0.16874999999999996
train,calibration_shift_train_pos,tr_hn_001,Rutile,0.27012500000000006,0.28774999999999995,0.269875,0.372375,0.260625,0.4975,0.0,0.001375,0.66075,0.0002500000000000835,0.017874999999999974
train,calibration_shift_train_pos,tr_hn_001,Siderite,0.34074999999999994,0.21325,0.370375,0.34412500000000007,0.50875,0.232375,0.0,0.0005,0.6745000000000001,-0.029625000000000068,-0.15712500000000001
train,calibration_shift_train_pos,tr_hn_002,Goethite,0.286125,0.30574999999999997,0.291,0.6100000000000001,0.25150000000000006,0.23375,0.0,0.0,0.662,-0.004874999999999963,0.014749999999999985
train,calibration_shift_train_pos,tr_hn_002,Hematite,0.498375,0.332375,0.4664999999999999,0.55575,0.3085,0.31024999999999997,0.0,0.0055,0.66525,0.0318750000000001,-0.13412499999999994
train,calibration_shift_train_pos,tr_hn_002,Ilmenite,0.4703749999999999,0.29537500000000005,0.4714999999999999,0.49712499999999993,0.36412500000000003,0.27862499999999996,0.0,0.0005,0.6717500000000001,-0.0011250000000000426,-0.17612499999999986
train,calibration_shift_train_pos,tr_hn_002,Magnetite,0.38949999999999996,0.5115000000000001,0.349375,0.5387500000000001,0.21087500000000003,0.396125,0.0,0.015625,0.645125,0.040124999999999966,0.16212500000000007
train,calibration_shift_train_pos,tr_hn_002,Rutile,0.281,0.2972499999999999,0.273125,0.37825,0.23925000000000005,0.491625,0.0,0.0017499999999999998,0.6583749999999999,0.007875000000000021,0.024124999999999897
train,calibration_shift_train_pos,tr_hn_002,Siderite,0.32637499999999997,0.21225,0.364125,0.36675,0.51275,0.23075,0.0,0.00025,0.677,-0.037750000000000006,-0.15187499999999998
